ORDER|ID|UPDATE|STATUS|MOTIVE|INTEREST_RATE|AMOUNT|CAT|CP|DELIVERY_SCORE
778,0|264|29:28.8|RISK||||||
779,0|264|07:58.9|APPROVED|PLASTIC|40,0|3100,0|43,0||
780,0|264|06:35.4|DELIVERED|||||53100,0|2,0
782,0|265|00:00.0|NOT RESPOND||||||
783,0|266|00:00.0|NOT RESPOND||||||
784,0|268|04:53.4|RESPONSE||||||
785,0|268|00:52.1|RISK||||||
786,0|268|47:55.7|APPROVED|PLASTIC|45,0|5800,0|37,0||
787,0|268|25:24.8|DELIVERED|||||53100,0|1,0
793,0|269|36:53.5|RESPONSE||||||
794,0|269|25:17.0|RISK||||||
795,0|269|12:34.5|APPROVED|PLASTIC|35,0|17600,0|41,0||
796,0|269|06:17.9|DELIVERED|||||44100,0|4,0
797,0|270|04:18.6|RESPONSE||||||
798,0|270|24:28.4|RISK||||||
799,0|270|00:20.5|APPROVED|DIGITAL|42,0|17700,0|35,0||
802,0|271|00:00.0|NOT RESPOND||||||
803,0|272|35:34.6|RESPONSE||||||
804,0|272|13:45.0|RISK||||||
805,0|272|05:00.2|APPROVED|PLASTIC|35,0|2100,0|38,0||
806,0|272|17:18.6|DELIVERED|||||11560,0|1,0
807,0|273|26:24.5|RESPONSE||||||
808,0|273|20:59.2|RISK||||||
809,0|273|51:11.2|APPROVED|DIGITAL|42,0|6200,0|48,0||
811,0|274|41:03.3|RESPONSE||||||
812,0|274|58:20.6|RISK||||||
813,0|274|44:22.2|APPROVED|PLASTIC|43,0|19600,0|31,0||
814,0|274|51:56.1|DELIVERED|||||11560,0|2,0
820,0|275|47:23.7|RESPONSE||||||
821,0|275|08:52.8|RISK||||||
822,0|275|47:40.9|APPROVED|PLASTIC|48,0|200,0|32,0||
823,0|275|44:30.3|DELIVERED|||||53100,0|2,0
828,0|276|33:03.6|RESPONSE||||||
829,0|276|29:26.4|RISK||||||
830,0|276|06:42.3|APPROVED|PLASTIC|43,0|8500,0|43,0||
831,0|276|32:54.8|DELIVERED|||||44620,0|2,0
834,0|277|00:00.0|NOT RESPOND||||||
835,0|279|47:19.0|RESPONSE||||||
836,0|279|49:43.0|RISK||||||
837,0|279|17:16.7|APPROVED|PLASTIC|48,0|8600,0|45,0||
838,0|279|11:22.9|DELIVERED|||||11560,0|3,0
841,0|280|59:35.4|RESPONSE||||||
842,0|280|50:38.9|RISK||||||
843,0|280|56:05.6|APPROVED|PLASTIC|44,0|2300,0|42,0||
844,0|280|24:14.3|DELIVERED|||||11560,0|2,0
849,0|282|25:33.2|RESPONSE||||||
850,0|282|46:16.8|RISK||||||
851,0|282|58:06.2|REJECTED|MOP|||||
852,0|284|03:56.7|RESPONSE||||||
853,0|284|40:44.2|RISK||||||
854,0|284|04:37.8|APPROVED|PLASTIC|48,0|0,0|43,0||
855,0|284|30:55.7|DELIVERED|||||53100,0|1,0
856,0|285|55:36.2|RESPONSE||||||
857,0|285|15:20.6|RISK||||||
858,0|285|57:26.2|REJECTED|INCOME|||||
859,0|286|00:00.0|NOT RESPOND||||||
860,0|288|03:18.7|RESPONSE||||||
861,0|288|32:45.7|RISK||||||
862,0|288|15:02.5|APPROVED|PLASTIC|44,0|5500,0|31,0||
863,0|288|58:56.7|DELIVERED|||||53100,0|3,0
865,0|289|00:10.8|RESPONSE||||||
866,0|289|55:25.1|RISK||||||
867,0|289|16:02.4|APPROVED|PLASTIC|48,0|18300,0|40,0||
868,0|289|55:59.6|DELIVERED|||||53100,0|2,0
869,0|290|48:02.6|RESPONSE||||||
870,0|290|31:28.9|RISK||||||
871,0|290|38:06.2|REJECTED|USAGE|||||
872,0|293|00:00.0|NOT RESPOND||||||
873,0|294|25:25.0|RESPONSE||||||
874,0|294|59:02.0|RISK||||||
875,0|294|17:17.3|APPROVED|DIGITAL|49,0|6500,0|44,0||
877,0|297|14:02.7|RESPONSE||||||
878,0|297|49:45.8|RISK||||||
879,0|297|27:55.7|REJECTED|MOP|||||
880,0|298|36:32.6|RESPONSE||||||
881,0|298|06:31.8|RISK||||||
882,0|298|28:23.4|APPROVED|PLASTIC|36,0|2800,0|41,0||
883,0|298|49:48.2|DELIVERED|||||11560,0|1,0
886,0|299|50:48.9|RESPONSE||||||
887,0|299|07:02.6|RISK||||||
888,0|299|09:18.4|APPROVED|PLASTIC|41,0|7100,0|32,0||
889,0|299|53:19.3|DELIVERED|||||64000,0|2,0
893,0|300|00:00.0|NOT RESPOND||||||
894,0|301|10:30.6|RESPONSE||||||
895,0|301|58:25.0|RISK||||||
896,0|301|05:18.8|APPROVED|DIGITAL|49,0|7200,0|30,0||
900,0|302|00:00.0|NOT RESPOND||||||
901,0|303|00:00.0|NOT RESPOND||||||
902,0|304|00:00.0|NOT RESPOND||||||
903,0|305|00:00.0|NOT RESPOND||||||
904,0|308|05:30.2|RESPONSE||||||
905,0|308|07:21.2|RISK||||||
906,0|308|37:16.4|APPROVED|PLASTIC|38,0|21800,0|49,0||
907,0|308|10:21.0|DELIVERED|||||44100,0|0,0
910,0|309|24:35.0|RESPONSE||||||
911,0|309|12:57.5|RISK||||||
912,0|309|26:03.7|APPROVED|DIGITAL|37,0|12000,0|41,0||
915,0|311|06:35.8|RESPONSE||||||
916,0|311|33:41.3|RISK||||||
917,0|311|38:51.6|REJECTED|USAGE|||||
918,0|312|56:59.1|RESPONSE||||||
919,0|312|57:52.1|RISK||||||
920,0|312|24:26.2|REJECTED|INCOME|||||
921,0|313|34:25.3|RESPONSE||||||
922,0|313|13:05.8|RISK||||||
923,0|313|23:44.6|APPROVED|DIGITAL|33,0|4200,0|48,0||
927,0|314|02:40.4|RESPONSE||||||
928,0|314|11:37.0|RISK||||||
929,0|314|01:54.0|APPROVED|DIGITAL|33,0|3600,0|36,0||
934,0|316|08:10.7|RESPONSE||||||
935,0|316|02:17.5|RISK||||||
936,0|316|06:58.2|REJECTED|MOP|||||
937,0|317|43:25.0|RESPONSE||||||
938,0|317|59:21.2|RISK||||||
939,0|317|26:03.8|REJECTED|MOP|||||
940,0|318|31:45.4|RESPONSE||||||
941,0|318|50:55.8|RISK||||||
942,0|318|40:16.5|APPROVED|PLASTIC|43,0|7300,0|35,0||
943,0|318|06:51.8|DELIVERED|||||53100,0|1,0
946,0|319|00:00.0|NOT RESPOND||||||
947,0|320|04:14.9|RESPONSE||||||
948,0|320|47:35.1|RISK||||||
949,0|320|41:12.1|REJECTED|USAGE|||||
950,0|321|00:00.0|NOT RESPOND||||||
951,0|322|04:20.1|RESPONSE||||||
952,0|322|20:34.3|RISK||||||
953,0|322|07:39.4|APPROVED|PLASTIC|37,0|27100,0|34,0||
954,0|322|52:37.3|DELIVERED|||||53100,0|1,0
960,0|323|25:05.6|RESPONSE||||||
961,0|323|40:07.6|RISK||||||
962,0|323|08:39.8|APPROVED|PLASTIC|39,0|37300,0|42,0||
963,0|323|24:33.8|DELIVERED|||||53100,0|2,0
969,0|324|22:10.7|RESPONSE||||||
970,0|324|53:52.3|RISK||||||
971,0|324|39:11.0|APPROVED|DIGITAL|30,0|8800,0|30,0||
972,0|325|00:00.0|NOT RESPOND||||||
973,0|327|07:25.1|RESPONSE||||||
974,0|327|34:53.8|RISK||||||
975,0|327|12:56.6|REJECTED|EMPTY|||||
976,0|329|00:00.0|NOT RESPOND||||||
977,0|332|19:24.6|RESPONSE||||||
978,0|332|27:57.3|RISK||||||
979,0|332|27:54.3|REJECTED|USAGE|||||
980,0|333|29:25.2|RESPONSE||||||
981,0|333|04:45.5|RISK||||||
982,0|333|26:54.1|REJECTED|INCOME|||||
983,0|334|00:00.0|NOT RESPOND||||||
984,0|338|36:36.4|RESPONSE||||||
985,0|338|08:43.6|RISK||||||
986,0|338|37:44.9|APPROVED|PLASTIC|33,0|62600,0|41,0||
987,0|338|32:31.6|DELIVERED|||||53100,0|3,0
990,0|340|00:00.0|NOT RESPOND||||||
991,0|341|42:50.3|RESPONSE||||||
992,0|341|38:50.5|RISK||||||
993,0|341|22:02.9|APPROVED|PLASTIC|48,0|600,0|40,0||
994,0|341|52:59.9|DELIVERED|||||53100,0|2,0
1000,0|344|00:00.0|NOT RESPOND||||||
1001,0|345|01:10.6|RESPONSE||||||
1002,0|345|38:48.5|RISK||||||
1003,0|345|06:22.2|APPROVED|PLASTIC|43,0|10300,0|39,0||
1004,0|345|58:09.2|DELIVERED|||||44100,0|1,0
1010,0|347|57:12.1|RESPONSE||||||
1011,0|347|58:45.8|RISK||||||
1012,0|347|50:34.3|APPROVED|PLASTIC|45,0|27400,0|35,0||
1013,0|347|31:57.6|DELIVERED|||||11560,0|3,0
1014,0|348|35:57.9|RESPONSE||||||
1015,0|348|50:13.7|RISK||||||
1016,0|348|43:58.9|APPROVED|DIGITAL|44,0|17700,0|47,0||
1019,0|349|38:37.8|RESPONSE||||||
1020,0|349|45:07.7|RISK||||||
1021,0|349|33:46.1|APPROVED|PLASTIC|35,0|24700,0|33,0||
1022,0|349|12:21.1|DELIVERED|||||11560,0|2,0
1023,0|350|11:53.7|RESPONSE||||||
1024,0|350|45:00.7|RISK||||||
1025,0|350|04:30.1|APPROVED|PLASTIC|34,0|18400,0|34,0||
1026,0|350|05:10.4|DELIVERED|||||53100,0|1,0
1027,0|351|30:18.2|RESPONSE||||||
1028,0|351|37:28.7|RISK||||||
1029,0|351|02:32.3|APPROVED|PLASTIC|41,0|4700,0|47,0||
1030,0|351|05:52.5|DELIVERED|||||44620,0|1,0
1033,0|352|00:47.4|RESPONSE||||||
1034,0|352|24:40.2|RISK||||||
1035,0|352|51:02.8|APPROVED|PLASTIC|35,0|15500,0|47,0||
1036,0|352|17:52.7|DELIVERED|||||44100,0|3,0
1037,0|353|02:29.6|RESPONSE||||||
1038,0|353|24:23.6|RISK||||||
1039,0|353|15:21.3|APPROVED|PLASTIC|45,0|900,0|40,0||
1040,0|353|50:15.4|DELIVERED|||||64000,0|2,0
1044,0|354|06:30.7|RESPONSE||||||
1045,0|354|59:35.2|RISK||||||
1046,0|354|15:42.6|APPROVED|PLASTIC|33,0|100,0|49,0||
1047,0|354|16:23.5|DELIVERED|||||64000,0|2,0
1051,0|356|43:47.0|RESPONSE||||||
1052,0|356|55:53.8|RISK||||||
1053,0|356|17:52.5|REJECTED|INCOME|||||
1054,0|357|52:30.9|RESPONSE||||||
1055,0|357|16:20.5|RISK||||||
1056,0|357|23:29.3|REJECTED|EMPTY|||||
1057,0|360|00:00.0|NOT RESPOND||||||
1058,0|362|39:05.9|RESPONSE||||||
1059,0|362|53:08.3|RISK||||||
1060,0|362|19:25.5|APPROVED|DIGITAL|46,0|24500,0|45,0||
1066,0|363|00:00.0|NOT RESPOND||||||
1067,0|364|48:47.6|RESPONSE||||||
1068,0|364|08:16.3|RISK||||||
1069,0|364|38:40.2|APPROVED|DIGITAL|32,0|9000,0|37,0||
1070,0|365|38:42.6|RESPONSE||||||
1071,0|365|36:57.9|RISK||||||
1072,0|365|02:38.2|REJECTED|MOP|||||
1073,0|369|59:04.0|RESPONSE||||||
1074,0|369|15:39.1|RISK||||||
1075,0|369|21:44.1|APPROVED|PLASTIC|36,0|27100,0|39,0||
1076,0|369|49:13.4|DELIVERED|||||11560,0|3,0
1077,0|370|39:59.4|RESPONSE||||||
1078,0|370|34:46.8|RISK||||||
1079,0|370|02:02.6|APPROVED|PLASTIC|48,0|3500,0|46,0||
1080,0|370|05:39.0|DELIVERED|||||44100,0|1,0
1085,0|375|43:48.4|RESPONSE||||||
1086,0|375|50:28.9|RISK||||||
1087,0|375|12:06.0|REJECTED|INCOME|||||
1088,0|376|22:58.0|RESPONSE||||||
1089,0|376|53:43.8|RISK||||||
1090,0|376|49:27.6|REJECTED|INCOME|||||
1091,0|377|13:09.1|RESPONSE||||||
1092,0|377|52:16.6|RISK||||||
1093,0|377|54:29.2|APPROVED|PLASTIC|49,0|12900,0|36,0||
1094,0|377|10:00.3|DELIVERED|||||11560,0|3,0
1098,0|380|41:17.0|RESPONSE||||||
1099,0|380|18:57.8|RISK||||||
1100,0|380|27:31.1|APPROVED|DIGITAL|32,0|17900,0|47,0||
1106,0|381|43:22.1|RESPONSE||||||
1107,0|381|45:55.3|RISK||||||
1108,0|381|06:41.3|APPROVED|PLASTIC|34,0|14200,0|33,0||
1109,0|381|09:54.7|DELIVERED|||||64000,0|3,0
1112,0|382|00:00.0|NOT RESPOND||||||
1113,0|385|03:58.8|RESPONSE||||||
1114,0|385|48:12.8|RISK||||||
1115,0|385|25:03.4|APPROVED|DIGITAL|42,0|2400,0|32,0||
1116,0|386|24:25.7|RESPONSE||||||
1117,0|386|29:22.6|RISK||||||
1118,0|386|54:12.7|REJECTED|EMPTY|||||
1119,0|387|15:06.7|RESPONSE||||||
1120,0|387|05:47.1|RISK||||||
1121,0|387|07:18.6|APPROVED|PLASTIC|31,0|21900,0|46,0||
1122,0|387|08:27.1|DELIVERED|||||11560,0|2,0
1128,0|388|24:52.4|RESPONSE||||||
1129,0|388|43:42.1|RISK||||||
1130,0|388|44:18.5|APPROVED|DIGITAL|44,0|5700,0|35,0||
1133,0|392|43:12.7|RESPONSE||||||
1134,0|392|20:26.1|RISK||||||
1135,0|392|47:05.2|APPROVED|DIGITAL|47,0|3500,0|35,0||
1136,0|393|05:19.4|RESPONSE||||||
1137,0|393|35:48.7|RISK||||||
1138,0|393|23:58.7|APPROVED|PLASTIC|41,0|11300,0|31,0||
1139,0|393|58:11.9|DELIVERED|||||44100,0|2,0
1143,0|397|16:50.0|RESPONSE||||||
1144,0|397|42:47.9|RISK||||||
1145,0|397|35:03.9|APPROVED|DIGITAL|32,0|4700,0|39,0||
1149,0|398|40:06.0|RESPONSE||||||
1150,0|398|51:32.4|RISK||||||
1151,0|398|35:13.3|APPROVED|PLASTIC|31,0|3800,0|36,0||
1152,0|398|03:57.4|DELIVERED|||||44100,0|0,0
1157,0|399|28:08.5|RESPONSE||||||
1158,0|399|54:27.2|RISK||||||
1159,0|399|08:26.4|APPROVED|PLASTIC|42,0|1400,0|31,0||
1160,0|399|26:11.3|DELIVERED|||||11560,0|1,0
1166,0|400|00:00.0|NOT RESPOND||||||
1167,0|401|00:00.0|NOT RESPOND||||||
1168,0|402|00:00.0|NOT RESPOND||||||
1169,0|405|00:00.0|NOT RESPOND||||||
1170,0|406|39:46.9|RESPONSE||||||
1171,0|406|48:04.7|RISK||||||
1172,0|406|09:22.5|APPROVED|DIGITAL|31,0|6100,0|30,0||
1177,0|407|12:20.5|RESPONSE||||||
1178,0|407|47:40.7|RISK||||||
1179,0|407|38:21.3|APPROVED|PLASTIC|35,0|2100,0|46,0||
1180,0|407|20:54.5|DELIVERED|||||11560,0|1,0
1181,0|408|50:38.4|RESPONSE||||||
1182,0|408|27:36.0|RISK||||||
1183,0|408|32:52.7|REJECTED|USAGE|||||
1184,0|410|00:00.0|NOT RESPOND||||||
1185,0|411|26:33.0|RESPONSE||||||
1186,0|411|11:03.8|RISK||||||
1187,0|411|22:19.6|APPROVED|PLASTIC|44,0|7300,0|49,0||
1188,0|411|52:27.3|DELIVERED|||||44100,0|4,0
1189,0|412|57:41.4|RESPONSE||||||
1190,0|412|08:47.3|RISK||||||
1191,0|412|20:46.2|APPROVED|DIGITAL|36,0|2200,0|37,0||
1192,0|413|58:51.3|RESPONSE||||||
1193,0|413|30:07.9|RISK||||||
1194,0|413|55:55.4|REJECTED|USAGE|||||
1195,0|414|00:00.0|NOT RESPOND||||||
1196,0|415|32:40.3|RESPONSE||||||
1197,0|415|52:58.7|RISK||||||
1198,0|415|47:00.0|REJECTED|MOP|||||
1199,0|417|00:00.0|NOT RESPOND||||||
1200,0|419|19:49.9|RESPONSE||||||
1201,0|419|25:36.3|RISK||||||
1202,0|419|33:08.4|APPROVED|PLASTIC|45,0|7100,0|49,0||
1203,0|419|27:04.5|DELIVERED|||||11560,0|3,0
1205,0|420|00:00.0|NOT RESPOND||||||
1206,0|421|26:15.7|RESPONSE||||||
1207,0|421|28:51.4|RISK||||||
1208,0|421|46:10.1|APPROVED|PLASTIC|48,0|45300,0|39,0||
1209,0|421|54:33.1|DELIVERED|||||11560,0|3,0
1211,0|422|00:00.0|NOT RESPOND||||||
1212,0|426|00:21.8|RESPONSE||||||
1213,0|426|04:43.7|RISK||||||
1214,0|426|08:17.2|APPROVED|PLASTIC|37,0|31000,0|38,0||
1215,0|426|11:21.7|DELIVERED|||||44100,0|2,0
1216,0|427|24:32.2|RESPONSE||||||
1217,0|427|47:00.9|RISK||||||
1218,0|427|41:07.8|REJECTED|MOP|||||
1219,0|428|00:00.0|NOT RESPOND||||||
1220,0|429|50:15.6|RESPONSE||||||
1221,0|429|56:16.8|RISK||||||
1222,0|429|15:17.3|APPROVED|PLASTIC|35,0|1600,0|44,0||
1223,0|429|12:27.2|DELIVERED|||||11560,0|2,0
1227,0|432|39:29.3|RESPONSE||||||
1228,0|432|27:39.9|RISK||||||
1229,0|432|19:44.1|REJECTED|MOP|||||
1230,0|434|35:19.8|RESPONSE||||||
1231,0|434|23:35.4|RISK||||||
1232,0|434|47:52.5|REJECTED|EMPTY|||||
1233,0|436|00:00.0|NOT RESPOND||||||
1234,0|437|10:21.2|RESPONSE||||||
1235,0|437|16:04.3|RISK||||||
1236,0|437|05:30.3|APPROVED|DIGITAL|45,0|0,0|48,0||
1237,0|438|18:07.6|RESPONSE||||||
1238,0|438|46:43.5|RISK||||||
1239,0|438|46:33.3|APPROVED|PLASTIC|47,0|500,0|46,0||
1240,0|438|41:27.8|DELIVERED|||||44620,0|1,0
1242,0|439|00:00.0|NOT RESPOND||||||
1243,0|440|00:00.0|NOT RESPOND||||||
1244,0|442|37:47.2|RESPONSE||||||
1245,0|442|58:59.2|RISK||||||
1246,0|442|54:30.9|APPROVED|PLASTIC|44,0|34200,0|47,0||
1247,0|442|10:36.6|DELIVERED|||||44620,0|2,0
1248,0|443|00:00.0|NOT RESPOND||||||
1249,0|444|27:33.0|RESPONSE||||||
1250,0|444|24:36.5|RISK||||||
1251,0|444|41:39.3|REJECTED|MOP|||||
1252,0|446|02:08.6|RESPONSE||||||
1253,0|446|36:37.0|RISK||||||
1254,0|446|24:58.6|APPROVED|DIGITAL|37,0|28100,0|42,0||
1257,0|449|22:44.2|RESPONSE||||||
1258,0|449|51:26.1|RISK||||||
1259,0|449|10:42.4|APPROVED|DIGITAL|33,0|24500,0|42,0||
1261,0|450|00:00.0|NOT RESPOND||||||
1262,0|451|55:04.3|RESPONSE||||||
1263,0|451|31:56.9|RISK||||||
1264,0|451|59:52.3|APPROVED|PLASTIC|31,0|16600,0|44,0||
1265,0|451|55:24.8|DELIVERED|||||53100,0|5,0
1270,0|452|00:00.0|NOT RESPOND||||||
1271,0|453|15:46.9|RESPONSE||||||
1272,0|453|32:11.9|RISK||||||
1273,0|453|10:42.2|APPROVED|PLASTIC|31,0|7900,0|49,0||
1274,0|453|52:53.8|DELIVERED|||||64000,0|3,0
1279,0|454|05:40.6|RESPONSE||||||
1280,0|454|19:06.7|RISK||||||
1281,0|454|12:09.5|APPROVED|DIGITAL|31,0|31400,0|39,0||
1282,0|455|00:00.0|NOT RESPOND||||||
1283,0|456|55:26.7|RESPONSE||||||
1284,0|456|37:59.8|RISK||||||
1285,0|456|15:42.6|APPROVED|DIGITAL|47,0|11100,0|32,0||
1287,0|457|48:58.6|RESPONSE||||||
1288,0|457|04:11.9|RISK||||||
1289,0|457|58:37.0|APPROVED|PLASTIC|47,0|34500,0|41,0||
1290,0|457|09:31.9|DELIVERED|||||11560,0|2,0
1296,0|458|20:12.3|RESPONSE||||||
1297,0|458|05:46.3|RISK||||||
1298,0|458|14:02.9|REJECTED|USAGE|||||
1299,0|459|26:08.6|RESPONSE||||||
1300,0|459|49:54.5|RISK||||||
1301,0|459|29:25.0|APPROVED|DIGITAL|44,0|2900,0|45,0||
1303,0|460|31:21.0|RESPONSE||||||
1304,0|460|27:55.6|RISK||||||
1305,0|460|08:24.5|APPROVED|PLASTIC|48,0|13400,0|41,0||
1306,0|460|45:45.7|DELIVERED|||||44100,0|2,0
1307,0|461|00:00.0|NOT RESPOND||||||
1308,0|462|39:32.4|RESPONSE||||||
1309,0|462|01:33.3|RISK||||||
1310,0|462|41:49.9|REJECTED|MOP|||||
1311,0|464|20:22.8|RESPONSE||||||
1312,0|464|37:59.4|RISK||||||
1313,0|464|43:59.4|APPROVED|PLASTIC|41,0|5100,0|35,0||
1314,0|464|10:24.6|DELIVERED|||||64000,0|0,0
1318,0|465|13:55.3|RESPONSE||||||
1319,0|465|53:01.5|RISK||||||
1320,0|465|09:06.5|APPROVED|PLASTIC|45,0|2200,0|36,0||
1321,0|465|21:28.1|DELIVERED|||||53100,0|3,0
1322,0|467|00:00.0|NOT RESPOND||||||
1323,0|468|00:00.0|NOT RESPOND||||||
1324,0|472|07:24.5|RESPONSE||||||
1325,0|472|25:13.7|RISK||||||
1326,0|472|24:04.4|REJECTED|EMPTY|||||
1327,0|476|39:12.0|RESPONSE||||||
1328,0|476|19:42.5|RISK||||||
1329,0|476|57:02.3|APPROVED|DIGITAL|32,0|5400,0|47,0||
1332,0|477|28:36.4|RESPONSE||||||
1333,0|477|14:23.7|RISK||||||
1334,0|477|34:58.2|APPROVED|DIGITAL|40,0|30400,0|31,0||
1339,0|478|00:00.0|NOT RESPOND||||||
1340,0|484|30:14.7|RESPONSE||||||
1341,0|484|19:42.4|RISK||||||
1342,0|484|52:02.9|APPROVED|PLASTIC|38,0|20400,0|36,0||
1343,0|484|40:21.4|DELIVERED|||||44620,0|0,0
1349,0|485|00:00.0|NOT RESPOND||||||
1350,0|489|33:21.9|RESPONSE||||||
1351,0|489|09:25.6|RISK||||||
1352,0|489|29:12.2|REJECTED|MOP|||||
1353,0|490|00:00.0|NOT RESPOND||||||
1354,0|491|40:16.1|RESPONSE||||||
1355,0|491|02:03.5|RISK||||||
1356,0|491|09:31.2|REJECTED|MOP|||||
1357,0|494|00:00.0|NOT RESPOND||||||
1358,0|497|40:15.5|RESPONSE||||||
1359,0|497|47:49.4|RISK||||||
1360,0|497|22:10.9|APPROVED|PLASTIC|49,0|11300,0|37,0||
1361,0|497|49:07.0|DELIVERED|||||53100,0|2,0
1364,0|498|00:00.0|NOT RESPOND||||||
1365,0|499|26:35.4|RESPONSE||||||
1366,0|499|37:43.3|RISK||||||
1367,0|499|22:38.2|APPROVED|PLASTIC|31,0|22800,0|45,0||
1368,0|499|15:56.3|DELIVERED|||||44620,0|1,0
1373,0|500|38:12.1|RESPONSE||||||
1374,0|500|42:31.9|RISK||||||
1375,0|500|07:35.2|APPROVED|DIGITAL|49,0|20800,0|44,0||
1377,0|502|45:03.0|RESPONSE||||||
1378,0|502|25:25.1|RISK||||||
1379,0|502|07:20.1|APPROVED|PLASTIC|46,0|10100,0|33,0||
1380,0|502|57:25.5|DELIVERED|||||53100,0|2,0
1382,0|503|17:13.1|RESPONSE||||||
1383,0|503|58:08.6|RISK||||||
1384,0|503|24:18.8|REJECTED|MOP|||||
1385,0|504|47:21.7|RESPONSE||||||
1386,0|504|52:11.4|RISK||||||
1387,0|504|11:41.7|APPROVED|DIGITAL|49,0|10200,0|47,0||
1392,0|506|00:00.0|NOT RESPOND||||||
1393,0|507|18:46.8|RESPONSE||||||
1394,0|507|50:43.5|RISK||||||
1395,0|507|06:21.8|APPROVED|PLASTIC|42,0|16400,0|31,0||
1396,0|507|08:41.5|DELIVERED|||||53100,0|1,0
1401,0|508|23:26.1|RESPONSE||||||
1402,0|508|54:05.6|RISK||||||
1403,0|508|42:16.1|REJECTED|USAGE|||||
1404,0|510|00:00.0|NOT RESPOND||||||
1405,0|513|53:06.4|RESPONSE||||||
1406,0|513|07:13.8|RISK||||||
1407,0|513|33:13.2|APPROVED|PLASTIC|41,0|1700,0|48,0||
1408,0|513|40:28.6|DELIVERED|||||53100,0|2,0
1410,0|515|37:15.1|RESPONSE||||||
1411,0|515|58:48.6|RISK||||||
1412,0|515|07:32.4|APPROVED|PLASTIC|42,0|25800,0|32,0||
1413,0|515|47:02.6|DELIVERED|||||11560,0|2,0
1418,0|516|00:00.0|NOT RESPOND||||||
1419,0|517|00:00.0|NOT RESPOND||||||
1420,0|520|28:47.0|RESPONSE||||||
1421,0|520|20:11.7|RISK||||||
1422,0|520|18:54.7|REJECTED|INCOME|||||
1423,0|521|00:00.0|NOT RESPOND||||||
1424,0|523|00:00.0|NOT RESPOND||||||
1425,0|524|00:00.0|NOT RESPOND||||||
1426,0|528|00:00.0|NOT RESPOND||||||
1427,0|533|10:48.5|RESPONSE||||||
1428,0|533|49:57.7|RISK||||||
1429,0|533|53:37.0|APPROVED|DIGITAL|32,0|6300,0|32,0||
1435,0|534|54:22.2|RESPONSE||||||
1436,0|534|36:35.0|RISK||||||
1437,0|534|22:33.0|APPROVED|PLASTIC|43,0|4400,0|46,0||
1438,0|534|31:59.8|DELIVERED|||||53100,0|2,0
1441,0|535|48:25.1|RESPONSE||||||
1442,0|535|56:05.6|RISK||||||
1443,0|535|11:12.7|REJECTED|USAGE|||||
1444,0|537|00:00.0|NOT RESPOND||||||
1445,0|538|00:00.0|NOT RESPOND||||||
1446,0|540|52:11.3|RESPONSE||||||
1447,0|540|33:23.7|RISK||||||
1448,0|540|27:48.2|REJECTED|INCOME|||||
1449,0|543|34:53.3|RESPONSE||||||
1450,0|543|34:20.9|RISK||||||
1451,0|543|41:41.2|REJECTED|MOP|||||
1452,0|544|22:54.0|RESPONSE||||||
1453,0|544|30:26.1|RISK||||||
1454,0|544|02:43.4|REJECTED|INCOME|||||
1455,0|546|40:22.8|RESPONSE||||||
1456,0|546|58:24.3|RISK||||||
1457,0|546|15:00.7|APPROVED|PLASTIC|41,0|8100,0|46,0||
1458,0|546|17:48.8|DELIVERED|||||44100,0|1,0
1460,0|547|38:53.3|RESPONSE||||||
1461,0|547|28:15.3|RISK||||||
1462,0|547|24:22.1|APPROVED|PLASTIC|42,0|19400,0|30,0||
1463,0|547|26:43.8|DELIVERED|||||11560,0|1,0
1465,0|548|38:38.4|RESPONSE||||||
1466,0|548|03:09.4|RISK||||||
1467,0|548|02:48.9|APPROVED|PLASTIC|48,0|7200,0|38,0||
1468,0|548|48:27.9|DELIVERED|||||11560,0|3,0
1471,0|551|05:48.0|RESPONSE||||||
1472,0|551|20:16.1|RISK||||||
1473,0|551|45:16.2|APPROVED|DIGITAL|40,0|12700,0|35,0||
1474,0|553|46:53.2|RESPONSE||||||
1475,0|553|08:30.4|RISK||||||
1476,0|553|19:24.3|REJECTED|MOP|||||
1477,0|554|13:41.9|RESPONSE||||||
1478,0|554|58:51.3|RISK||||||
1479,0|554|41:47.8|APPROVED|PLASTIC|35,0|5700,0|41,0||
1480,0|554|19:14.3|DELIVERED|||||44100,0|3,0
1482,0|555|00:00.0|NOT RESPOND||||||
1483,0|557|28:08.5|RESPONSE||||||
1484,0|557|39:07.4|RISK||||||
1485,0|557|26:10.9|REJECTED|USAGE|||||
1486,0|558|00:00.0|NOT RESPOND||||||
1487,0|559|00:00.0|NOT RESPOND||||||
1488,0|560|16:36.2|RESPONSE||||||
1489,0|560|48:47.8|RISK||||||
1490,0|560|41:42.8|APPROVED|PLASTIC|35,0|2800,0|40,0||
1491,0|560|26:16.5|DELIVERED|||||44100,0|3,0
1494,0|561|37:05.1|RESPONSE||||||
1495,0|561|51:22.6|RISK||||||
1496,0|561|14:31.8|APPROVED|PLASTIC|30,0|60100,0|43,0||
1497,0|561|12:54.6|DELIVERED|||||64000,0|1,0
1498,0|562|01:14.6|RESPONSE||||||
1499,0|562|00:44.3|RISK||||||
1500,0|562|59:39.1|APPROVED|DIGITAL|30,0|12300,0|49,0||
1502,0|563|34:47.5|RESPONSE||||||
1503,0|563|20:49.2|RISK||||||
