ORDER|ID|UPDATE|STATUS|TXN
9189|3654|47:20.1|TX|114,9066871
9204|3662|49:45.5|TX|50,12820498
9209|3664|34:17.5|TX|68,39976825
9210|3664|56:20.1|TX|22774,68489
9211|3664|19:45.7|TX|3607,507461
9212|3664|16:42.4|TX|7078,477437
9216|3665|23:30.5|TX|279,981409
9217|3665|52:34.3|TX|1582,605153
9221|3666|35:11.1|TX|493,1698268
9222|3666|56:30.4|TX|59,13380558
9223|3666|53:11.9|TX|2,796587051
9233|3669|07:32.9|TX|1563,90808
9234|3669|59:34.8|TX|267,2684671
9235|3669|45:12.5|TX|24,73793459
9258|3687|13:31.9|TX|13,06447054
9259|3687|17:03.5|TX|1945,32266
9265|3689|02:21.8|TX|594,1946742
9266|3689|21:46.2|TX|67,21485264
9267|3689|01:20.6|TX|3358,132854
9272|3691|33:27.0|TX|3814,835402
9273|3691|52:31.4|TX|34,93794029
9274|3691|58:14.4|TX|30,7404992
9275|3691|16:31.5|TX|138,1583537
9276|3691|13:37.6|TX|93,38612872
9285|3700|29:02.5|TX|1066,28728
9294|3702|12:08.6|TX|241,7245703
9295|3702|35:39.5|TX|33,61973427
9301|3704|38:25.2|TX|90,47830882
9302|3704|37:47.7|TX|19228,28238
9303|3704|52:12.2|TX|3054,398834
9304|3704|15:10.4|TX|262,9152605
9305|3704|58:40.9|TX|9,864256135
9310|3705|57:45.9|TX|1340,085193
9311|3705|43:25.3|TX|59,97280139
9312|3705|35:00.2|TX|132,7448508
9323|3708|55:47.9|TX|1789,04536
9324|3708|50:53.6|TX|25,6111223
9325|3708|18:53.4|TX|1457,923084
9326|3708|00:09.3|TX|6846,474208
9327|3708|45:37.9|TX|123,0829406
9338|3713|11:32.6|TX|3,878578873
9339|3713|40:22.3|TX|13,68198232
9340|3713|39:16.4|TX|0,489477844
9341|3713|48:14.4|TX|265,0867272
9345|3714|13:02.6|TX|123,4168943
9346|3714|20:58.1|TX|83,64574154
9347|3714|50:55.8|TX|4143,903744
9348|3714|24:01.4|TX|95,85516674
9349|3714|24:49.5|TX|9,980939659
9362|3720|53:40.9|TX|62,5408743
9363|3720|59:27.2|TX|129,9526726
9364|3720|52:06.3|TX|256,4886081
9365|3720|59:12.7|TX|9,064444234
9366|3720|11:38.9|TX|12,28194553
9373|3723|26:32.6|TX|23,9027614
9378|3725|29:23.5|TX|1151,905485
9379|3725|44:35.3|TX|525,687798
9380|3725|04:26.9|TX|23004,06719
9381|3725|51:47.8|TX|12372,19426
9386|3726|06:19.6|TX|2309,424864
9387|3726|38:20.2|TX|98,31236976
9388|3726|00:57.3|TX|5948,253756
9396|3728|41:07.1|TX|179,1025339
9397|3728|36:54.5|TX|336,4591859
9398|3728|09:33.0|TX|62,88212637
9399|3728|33:35.9|TX|13,79316633
9406|3732|55:03.7|TX|143,3999209
9407|3732|53:29.9|TX|5210,539469
9411|3733|08:39.1|TX|932,820552
9412|3733|13:25.7|TX|265,3203229
9413|3733|41:03.8|TX|220,0265136
9424|3739|28:34.5|TX|12498,63701
9425|3739|42:50.8|TX|24,94690577
9426|3739|26:10.7|TX|928,4181902
9427|3739|15:29.7|TX|33,51709558
9446|3755|14:06.0|TX|97,28317984
9447|3755|03:11.0|TX|462,3994774
9448|3755|13:33.8|TX|254,5892142
9449|3755|25:58.8|TX|3386,768131
9450|3755|14:37.7|TX|3713,59565
9458|3759|36:42.2|TX|1209,868846
9459|3759|26:43.0|TX|29,38636861
9460|3759|47:00.9|TX|259,1123396
9461|3759|41:47.0|TX|32,71135189
9466|3764|10:43.4|TX|378,9991512
9467|3764|38:32.7|TX|271,7604412
9468|3764|48:32.2|TX|3060,857625
9469|3764|47:40.6|TX|181,2559918
9475|3768|10:52.3|TX|83,08665977
9476|3768|45:36.4|TX|393,9632183
9477|3768|21:15.9|TX|210,8468656
9482|3769|29:21.9|TX|831,3380062
9483|3769|11:07.7|TX|86,78964425
9484|3769|57:36.6|TX|91,97976349
9485|3769|33:14.0|TX|2592,903529
9486|3769|48:01.1|TX|928,9245218
9503|3777|44:59.9|TX|684,3911966
9504|3777|01:11.6|TX|24,38920878
9505|3777|01:13.3|TX|79,60870888
9506|3777|58:11.7|TX|30,7560815
9507|3777|50:09.6|TX|521,4799022
9512|3778|38:24.9|TX|585,1842844
9513|3778|33:34.8|TX|744,4751351
9520|3783|00:39.4|TX|372,4435981
9521|3783|42:00.9|TX|312,6824808
9522|3783|34:23.5|TX|42,34504482
9523|3783|44:24.3|TX|651,3347646
9528|3785|21:25.1|TX|130,3229336
9529|3785|00:13.8|TX|4,489798025
9530|3785|21:14.3|TX|1652,963558
9535|3786|00:25.9|TX|54,31060494
9536|3786|18:54.1|TX|464,5841613
9537|3786|09:42.9|TX|85,55142711
9538|3786|48:19.8|TX|28,18315311
9539|3786|31:29.9|TX|1372,193682
9545|3790|52:25.5|TX|709,627129
9546|3790|10:43.4|TX|1131,085659
9551|3791|05:09.5|TX|499,2036449
9562|3798|52:57.4|TX|343,34845
9563|3798|50:57.1|TX|2542,972837
9564|3798|48:47.8|TX|409,4793847
9570|3801|20:07.1|TX|159,3737166
9571|3801|31:24.3|TX|13,33001343
9572|3801|49:37.5|TX|102,7033691
9577|3805|06:46.1|TX|445,2041897
9578|3805|44:17.2|TX|6195,108038
9579|3805|37:00.0|TX|47,1210457
9593|3816|35:24.3|TX|1703,753463
9594|3816|09:05.4|TX|1024,122098
9595|3816|54:51.7|TX|706,0761053
9596|3816|36:59.2|TX|76,1366718
9597|3816|18:24.0|TX|7294,779311
9615|3823|00:49.5|TX|132,4806851
9616|3823|00:00.5|TX|249,2005957
9617|3823|13:45.1|TX|4,109789161
9622|3824|27:10.0|TX|65,05538674
9623|3824|01:55.8|TX|55,60626865
9624|3824|06:37.1|TX|170,2043994
9625|3824|28:59.5|TX|171,4126018
9626|3824|22:23.6|TX|40,92889573
9631|3825|53:57.5|TX|231,0667919
9632|3825|39:49.0|TX|302,5087779
9633|3825|49:05.1|TX|74,18761544
9637|3826|58:50.5|TX|4785,02348
9638|3826|49:50.1|TX|17,40023366
9639|3826|27:26.5|TX|207,6251202
9640|3826|13:57.4|TX|730,0273752
9641|3826|17:20.5|TX|90,25717773
9646|3828|34:28.3|TX|48,3362769
9647|3828|35:38.4|TX|16,04637049
9648|3828|38:14.0|TX|168,9172272
9649|3828|36:18.8|TX|493,7476895
9650|3828|42:54.9|TX|86,14115885
9661|3834|45:29.9|TX|543,3678966
9662|3834|14:05.4|TX|1344,876448
9667|3835|34:35.0|TX|24,92534655
9668|3835|11:32.4|TX|7115,896057
9669|3835|42:30.2|TX|37,60125342
9670|3835|52:21.2|TX|232,5783472
9671|3835|49:45.0|TX|1340,026324
9677|3841|46:41.1|TX|3169,040325
9678|3841|50:13.1|TX|35,59812017
9679|3841|58:36.3|TX|105,6163569
9680|3841|34:16.9|TX|99,48921779
9688|3845|04:45.2|TX|11,89230808
9689|3845|32:13.4|TX|114,900168
9690|3845|06:46.0|TX|8,903695166
9691|3845|46:29.5|TX|171,0128027
9713|3856|41:57.5|TX|121,698533
9714|3856|58:46.6|TX|27,40497417
9715|3856|45:38.6|TX|10316,75881
9716|3856|16:36.0|TX|2238,716069
9722|3858|23:31.6|TX|14,96188762
9723|3858|45:23.9|TX|529,7253225
9724|3858|10:03.0|TX|2526,711072
9729|3859|45:30.3|TX|1310,793421
9730|3859|46:36.4|TX|578,9728072
9738|3861|54:22.9|TX|5678,744185
9739|3861|48:06.0|TX|3029,232526
9755|3871|55:05.5|TX|91,94511216
9756|3871|20:20.0|TX|1077,694362
9757|3871|45:45.3|TX|56,79055201
9769|3880|46:07.2|TX|1212,89125
9770|3880|03:03.5|TX|88,65229402
9771|3880|59:31.2|TX|126,9829011
9776|3881|52:17.1|TX|106,3879744
9780|3882|56:09.2|TX|47,77095169
9781|3882|40:27.9|TX|238,9496875
9786|3884|58:36.7|TX|137,118353
9787|3884|56:14.3|TX|120,6085252
9792|3885|20:09.2|TX|39,65266522
9793|3885|10:32.4|TX|622,4091248
9794|3885|52:35.5|TX|125,2292092
9795|3885|43:46.5|TX|767,1318604
9796|3885|54:48.6|TX|241,598066
9801|3886|47:47.8|TX|508,8850726
9802|3886|57:41.1|TX|1574,35414
9803|3886|04:38.2|TX|154,7856271
9804|3886|29:17.6|TX|463,8010131
9820|3895|19:35.2|TX|576,5667767
9821|3895|22:49.2|TX|9019,899839
9822|3895|57:42.2|TX|321,5541482
9823|3895|08:22.4|TX|132,9291348
9830|3898|11:09.3|TX|2,324273419
9831|3898|58:28.2|TX|2061,433272
9832|3898|28:27.2|TX|154,6490052
9833|3898|17:07.7|TX|1,172778358
9844|3904|43:11.1|TX|48,90899623
9845|3904|47:26.2|TX|895,0784714
9846|3904|48:30.1|TX|62,707843
9847|3904|16:46.2|TX|74,56833042
9848|3904|44:57.4|TX|84,70312694
9853|3905|04:15.9|TX|2682,555984
9854|3905|03:59.5|TX|13841,55455
9855|3905|44:42.9|TX|978,5470371
9856|3905|45:29.0|TX|57,26550073
9857|3905|24:43.0|TX|980,3000223
9869|3914|33:07.6|TX|33,54041398
9873|3915|45:58.8|TX|155,0980984
9874|3915|57:31.6|TX|34,56598516
9875|3915|22:16.3|TX|366,5100359
9880|3919|23:12.8|TX|45,60529478
9881|3919|56:38.8|TX|174,5045094
9882|3919|27:29.8|TX|1184,480462
9898|3926|51:48.4|TX|57,34910915
9899|3926|10:05.0|TX|106,4509057
9900|3926|38:33.7|TX|354,2046528
9901|3926|05:07.5|TX|92,96994237
9902|3926|50:07.4|TX|998,217212
9914|3931|25:57.1|TX|255,4122704
9915|3931|36:43.2|TX|246,5343695
9916|3931|36:21.1|TX|1733,33908
9921|3932|31:27.6|TX|8,593260201
9922|3932|39:02.1|TX|347,3562624
9926|3933|32:55.6|TX|717,991413
9927|3933|06:25.7|TX|577,6926608
9945|3938|34:01.4|TX|25154,36615
9946|3938|02:37.4|TX|1690,07912
9950|3939|18:38.6|TX|4123,558013
9951|3939|34:53.1|TX|352,8523962
9952|3939|59:42.5|TX|125,7506599
9953|3939|52:28.8|TX|2718,40596
9954|3939|17:34.0|TX|9,123612515
9958|3940|15:17.0|TX|215,9359046
9959|3940|53:20.0|TX|321,4303662
9960|3940|59:45.0|TX|13,0926245
9961|3940|46:43.2|TX|1459,389756
9965|3942|08:09.7|TX|1359,399663
9977|3949|43:10.7|TX|6973,643007
9978|3949|00:09.8|TX|576,0101021
9984|3952|13:48.1|TX|394,724125
9985|3952|46:54.6|TX|78,77028699
9986|3952|55:41.2|TX|743,5243467
9987|3952|51:56.7|TX|16251,62698
9988|3952|55:58.0|TX|360,0016331
9992|3954|02:42.2|TX|834,9523583
9993|3954|06:49.3|TX|407,3287074
9994|3954|36:23.7|TX|1894,912261
10004|3958|43:52.7|TX|39,58957048
10005|3958|00:01.3|TX|35424,01056
10009|3959|54:18.1|TX|1010,996618
10010|3959|23:19.0|TX|128,6293289
10011|3959|57:48.5|TX|2048,059315
10016|3960|27:12.6|TX|46,95517401
10017|3960|49:47.1|TX|156,073915
10018|3960|30:52.0|TX|177,4674594
10024|3962|52:58.5|TX|29,57248371
10044|3969|54:28.4|TX|3426,982466
10045|3969|51:18.2|TX|168,9534492
10058|3976|33:22.8|TX|2363,888203
10059|3976|18:36.2|TX|115,140957
10060|3976|30:51.6|TX|46,03877319
10061|3976|01:51.3|TX|25917,77021
10067|3980|04:30.2|TX|50,50593511
10076|3983|06:08.3|TX|739,7961888
10077|3983|20:23.3|TX|42,97960264
10078|3983|08:50.1|TX|5441,654145
10079|3983|55:45.9|TX|13032,43435
10084|3984|19:36.9|TX|104,6348421
10107|3993|33:38.9|TX|178,8990124
10108|3993|28:27.2|TX|694,5503033
10116|3996|03:45.6|TX|72,33299532
10117|3996|49:31.8|TX|28,56253546
10127|4002|33:48.8|TX|6575,526711
10128|4002|00:11.8|TX|186,2417682
10136|4005|09:27.5|TX|50,84403204
10137|4005|09:10.0|TX|1330,082244
10138|4005|17:41.7|TX|153,2312036
10139|4005|46:31.6|TX|1217,519384
10140|4005|17:19.9|TX|22,48832998
10145|4006|21:52.6|TX|1266,32424
10146|4006|38:45.7|TX|8,795666906
10147|4006|23:23.1|TX|227,5833899
10153|4008|53:51.9|TX|49,85556121
10154|4008|08:20.9|TX|3896,390635
10163|4011|53:39.1|TX|356,9056268
10164|4011|52:36.9|TX|11,56263612
10165|4011|48:04.1|TX|17,28178305
10166|4011|25:04.4|TX|105,4215544
10180|4021|07:34.5|TX|305,0315582
10181|4021|20:43.4|TX|11096,06494
10187|4023|57:59.1|TX|312,825225
10188|4023|19:33.6|TX|1281,660888
10193|4025|01:19.6|TX|85,29203524
10194|4025|13:06.4|TX|100,7654946
10195|4025|12:13.4|TX|227,5070935
10203|4028|34:45.0|TX|514,7354284
10208|4029|54:23.7|TX|1296,561957
10209|4029|05:02.8|TX|19,55788451
10214|4031|10:36.7|TX|79,72221721
10226|4037|58:49.1|TX|30,39519933
10231|4038|11:12.8|TX|246,9645741
10232|4038|27:43.8|TX|51,68051423
10233|4038|46:22.7|TX|121,0858582
10240|4040|32:15.8|TX|71479,76776
10251|4045|50:48.4|TX|147,0994299
10252|4045|22:01.3|TX|39,92966218
10253|4045|30:03.4|TX|16369,51989
10254|4045|21:14.4|TX|1133,006791
10259|4046|25:58.2|TX|52,66605263
10260|4046|35:24.5|TX|111,2405662
10261|4046|37:05.8|TX|1720,075726
10276|4051|31:56.6|TX|264,3844727
10277|4051|30:37.1|TX|200,4794432
10282|4052|42:17.1|TX|5773,774816
10283|4052|26:37.0|TX|99,83302075
10284|4052|42:04.0|TX|53,29687707
10285|4052|09:26.4|TX|190,0316568
10294|4057|24:53.6|TX|2609,039772
10310|4065|11:19.9|TX|3649,09939
10311|4065|23:20.4|TX|87,99133091
10312|4065|39:19.3|TX|176,5545195
10316|4068|06:35.4|TX|17,98611775
10317|4068|27:37.9|TX|32,66893034
10326|4072|16:57.9|TX|3083,410139
10327|4072|23:13.3|TX|3784,268962
10328|4072|47:29.7|TX|220,9647781
10329|4072|34:35.3|TX|29501,36031
10330|4072|15:52.9|TX|287,0690515
10335|4073|35:37.7|TX|6,152195397
10336|4073|02:02.7|TX|91,55820679
10337|4073|41:23.1|TX|1591,820515
10338|4073|06:29.5|TX|2090,037525
10339|4073|08:41.9|TX|182,8290322
10349|4083|02:43.7|TX|2184,776832
10350|4083|46:11.1|TX|198,9107253
10351|4083|43:56.2|TX|45,75299394
10355|4084|15:07.9|TX|54,23594469
10363|4087|46:29.4|TX|1027,600203
10364|4087|01:08.8|TX|21,84314082
10365|4087|16:13.4|TX|758,3302439
10369|4088|47:32.2|TX|90,17359902
10370|4088|40:58.6|TX|639,1142565
10385|4098|38:10.5|TX|1325,342104
10386|4098|42:20.2|TX|53,55765372
10398|4104|41:32.5|TX|729,7627452
10399|4104|35:08.1|TX|72,56579127
10400|4104|29:56.9|TX|18,18370948
10414|4111|13:27.5|TX|36,2366555
10415|4111|51:35.6|TX|904,4969726
10416|4111|44:50.4|TX|2182,397865
10438|4117|07:53.3|TX|1969,149947
10439|4117|32:40.6|TX|12120,98098
10440|4117|00:06.5|TX|5583,40598
10441|4117|26:09.3|TX|274,2036767
10446|4118|10:03.7|TX|626,7818425
10451|4119|06:51.7|TX|540,7864341
10458|4121|10:11.1|TX|48,82182369
10459|4121|46:25.2|TX|459,6909121
10460|4121|11:02.5|TX|47,20843524
10461|4121|45:36.3|TX|1252,329587
10462|4121|38:15.2|TX|529,6045054
10476|4128|56:43.8|TX|25,80987801
10487|4134|33:40.7|TX|15,59778927
10502|4140|03:15.6|TX|18,53491054
10503|4140|10:33.0|TX|148,6661947
10504|4140|11:25.9|TX|70,14188321
10505|4140|39:54.6|TX|16208,39843
10518|4145|52:57.3|TX|11,526543
10524|4147|05:27.7|TX|686,6139422
10525|4147|32:18.1|TX|197,7722873
10550|4170|25:39.8|TX|777,5075492
10567|4180|24:57.2|TX|4,253430726
10572|4184|40:23.5|TX|389,0920743
10573|4184|59:29.2|TX|2714,733523
10574|4184|43:58.4|TX|244,6637129
10575|4184|19:22.0|TX|411,8367771
10576|4184|13:59.7|TX|123,2996039
10582|4188|52:25.5|TX|558,1975642
10583|4188|44:53.7|TX|2424,605153
10584|4188|23:58.9|TX|587,1117056
10585|4188|10:17.9|TX|1333,958317
10590|4189|50:41.4|TX|1523,52075
10591|4189|02:54.6|TX|63,92490182
10592|4189|47:47.5|TX|1363,850647
10600|4193|41:18.0|TX|161,544065
10601|4193|09:32.7|TX|239,9409025
10602|4193|57:05.7|TX|207,7558563
10603|4193|57:28.1|TX|178,1304127
10608|4195|40:53.7|TX|1111,918297
10609|4195|31:05.6|TX|134,2700608
10613|4197|17:31.1|TX|30,47876773
10614|4197|56:37.4|TX|27,10338327
10619|4198|10:35.9|TX|236,8613602
10620|4198|01:21.2|TX|210,9016982
10621|4198|04:50.2|TX|613,7155756
10627|4200|19:52.0|TX|1067,111682
10628|4200|48:27.8|TX|301,2744892
10629|4200|16:16.5|TX|263,4404253
10630|4200|50:55.7|TX|158,5257589
10639|4203|09:05.2|TX|996,5843298
10640|4203|25:02.7|TX|216,381773
10641|4203|23:05.3|TX|485,5338428
10646|4204|20:41.8|TX|382,0926009
10647|4204|56:20.7|TX|257,858406
10648|4204|34:12.0|TX|73,66479065
10649|4204|15:11.0|TX|109,0918957
10653|4207|37:43.8|TX|146,2322004
10654|4207|15:25.1|TX|328,0194719
10655|4207|19:22.3|TX|1867,023941
10660|4209|24:46.2|TX|8,411135865
10661|4209|35:49.0|TX|6784,741624
10662|4209|12:24.4|TX|3,222007517
10663|4209|32:24.5|TX|408,6112231
10664|4209|33:38.6|TX|1479,94034
10695|4228|35:17.2|TX|1119,753115
10701|4233|11:41.1|TX|2056,394149
10702|4233|12:31.5|TX|62,13829643
10711|4236|48:25.6|TX|135,5494626
10712|4236|33:37.1|TX|170,627894
10719|4239|07:38.4|TX|216,1813963
10720|4239|05:46.6|TX|8697,61493
10721|4239|04:28.3|TX|97,65333067
10722|4239|10:58.8|TX|537,7600988
10723|4239|33:15.8|TX|606,9709105
10730|4244|56:48.6|TX|169,8428352
10731|4244|46:32.6|TX|3238,926037
10732|4244|38:21.7|TX|5,604152708
10733|4244|28:10.8|TX|24,39232541
10743|4248|19:49.2|TX|45,30908455
10744|4248|36:13.1|TX|24,4318974
10745|4248|46:45.1|TX|516,6535926
10746|4248|57:51.7|TX|5,786161628
10747|4248|56:34.7|TX|53,6798385
10755|4250|45:30.5|TX|98,23709036
10756|4250|44:44.8|TX|23,03886104
10757|4250|12:02.4|TX|190,5330634
10758|4250|19:57.9|TX|3877,527023
10759|4250|45:09.1|TX|46,0575033
10769|4256|03:15.2|TX|74,68622985
10770|4256|08:28.4|TX|668,9078924
10771|4256|06:38.4|TX|114,1564906
10772|4256|20:13.0|TX|254,1111856
10773|4256|56:54.7|TX|423,7885353
10778|4257|03:22.6|TX|333,8424797
10779|4257|40:36.4|TX|89,44271099
10780|4257|34:05.7|TX|40324,25871
10785|4259|28:56.1|TX|1276,949507
10786|4259|50:43.1|TX|15,63472863
10787|4259|43:14.9|TX|1384,906764
10788|4259|35:24.1|TX|1928,325077
10792|4261|43:42.9|TX|8,400953497
10793|4261|10:45.8|TX|532,4418147
10794|4261|13:01.4|TX|52,56958036
10799|4263|16:05.9|TX|560,7743987
10800|4263|35:17.7|TX|8,877535447
10801|4263|04:06.9|TX|1999,183757
10807|4265|00:18.6|TX|5,956266344
10813|4267|41:37.0|TX|126,6010428
10814|4267|11:29.8|TX|1529,479916
10815|4267|43:41.2|TX|75,52627259
10824|4270|36:00.7|TX|15,98985837
10829|4273|09:05.0|TX|24,92191325
10830|4273|47:09.5|TX|515,5308074
10831|4273|16:34.0|TX|3432,193474
10832|4273|21:11.3|TX|354,9359317
10833|4273|37:37.6|TX|108,0737315
10841|4276|21:27.0|TX|1938,43279
10842|4276|43:42.6|TX|1080,316421
10843|4276|42:00.5|TX|248,4059889
10844|4276|56:33.0|TX|5,303308414
10859|4281|03:11.4|TX|354,3191822
10860|4281|40:43.3|TX|1042,456638
10861|4281|43:47.7|TX|25,87219592
10862|4281|17:06.1|TX|1919,314686
10863|4281|25:31.8|TX|27,39218427
10882|4290|45:59.7|TX|6,427501902
10883|4290|45:45.9|TX|2396,900411
10897|4296|15:26.1|TX|22258,07383
10898|4296|13:14.5|TX|15,7923521
10899|4296|12:15.7|TX|84,28933752
10900|4296|59:35.6|TX|1173,619998
10918|4302|40:48.2|TX|167,0136834
10919|4302|12:30.7|TX|31,05418689
10938|4312|25:51.9|TX|953,4996988
10939|4312|28:19.3|TX|360,8835435
10940|4312|22:55.2|TX|83,71984088
10941|4312|10:42.3|TX|6975,548952
10946|4313|31:52.2|TX|33,22700533
10947|4313|02:52.7|TX|1480,307994
10948|4313|59:12.2|TX|23,34419368
10957|4318|44:47.1|TX|931,0809783
10958|4318|29:20.2|TX|137,9526294
10963|4319|13:24.5|TX|123,242753
10975|4324|47:03.8|TX|697,3853346
10976|4324|00:52.7|TX|1,800430713
10982|4327|48:36.3|TX|62,19284346
10983|4327|43:35.1|TX|37,89212335
10984|4327|52:30.8|TX|218,0524789
10985|4327|16:17.3|TX|56,44479211
10997|4335|17:23.8|TX|351,9367747
11007|4340|21:23.5|TX|55,72095288
11008|4340|53:51.9|TX|7,079107189
11021|4345|11:55.2|TX|78,45934696
11022|4345|16:10.9|TX|2548,645866
11023|4345|50:29.8|TX|28,72144444
11024|4345|45:51.6|TX|4881,66603
11029|4351|26:04.5|TX|657,9662175
11030|4351|16:42.0|TX|304,5336664
11031|4351|04:17.4|TX|1168,151094
11032|4351|25:56.8|TX|10282,28716
11037|4352|35:17.6|TX|146,3582227
11043|4355|44:36.6|TX|150,9555402
11044|4355|46:10.3|TX|800,1627132
11045|4355|29:16.1|TX|4064,038153
11052|4359|44:05.8|TX|12,59216047
11053|4359|58:57.6|TX|262,3702868
11054|4359|22:17.6|TX|775,6630399
11055|4359|14:12.3|TX|174,068734
11059|4360|03:39.1|TX|61,00468847
11060|4360|48:04.2|TX|133,6410359
11061|4360|27:15.1|TX|116,9644047
11075|4369|47:50.6|TX|43,87646488
11076|4369|05:08.0|TX|92,84621073
11077|4369|53:47.2|TX|263,3368216
11082|4373|58:11.6|TX|99,8043212
11083|4373|25:52.9|TX|2616,003461
11084|4373|29:14.4|TX|63,37460413
11093|4375|53:50.8|TX|411,9001552
11094|4375|10:45.8|TX|204,6808618
11095|4375|33:36.2|TX|49,00116409
11101|4377|07:17.8|TX|191,3480882
11102|4377|59:14.9|TX|861,2808826
11103|4377|53:04.9|TX|232,4632373
11104|4377|24:03.3|TX|97,21546623
11114|4383|19:11.7|TX|1347,002723
11115|4383|39:16.7|TX|330,0933324
11116|4383|03:08.7|TX|74,57515384
11117|4383|16:54.9|TX|5,54298422
11122|4387|15:50.0|TX|15,21793203
11123|4387|26:11.1|TX|953,5095493
11124|4387|22:59.9|TX|20,16987866
11132|4389|39:39.3|TX|19801,69885
11141|4396|39:11.2|TX|337,1373598
11142|4396|12:26.2|TX|128,0305636
11143|4396|51:30.0|TX|24,82202281
11144|4396|11:54.7|TX|1254,593945
11159|4402|47:29.6|TX|688,6103298
11160|4402|24:58.1|TX|21,822631
11161|4402|43:29.8|TX|60,32453015
11167|4407|12:35.6|TX|92,11295221
11168|4407|18:35.6|TX|273,0010232
11169|4407|36:05.8|TX|545,9868029
11170|4407|51:39.6|TX|127,5679273
11171|4407|32:14.2|TX|31,20030213
11180|4411|46:01.8|TX|9,518713016
11181|4411|03:09.6|TX|234,1029853
11188|4415|16:30.2|TX|185,0301896
11189|4415|43:52.5|TX|3562,957376
11194|4418|55:58.7|TX|1660,059474
11195|4418|01:37.4|TX|72,82004881
11196|4418|01:26.7|TX|568,3683462
11197|4418|37:53.4|TX|64,91084305
11198|4418|03:43.2|TX|12200,39659
11203|4420|47:39.0|TX|171,1648047
11208|4425|07:46.5|TX|129,5720046
11209|4425|47:47.4|TX|3405,295279
11210|4425|51:46.9|TX|311,5117415
11219|4429|08:11.4|TX|586,0047044
11220|4429|46:51.4|TX|251,4699145
11221|4429|19:08.9|TX|81,61630391
11222|4429|49:20.3|TX|1579,898634
11227|4430|14:38.6|TX|90,32784896
11228|4430|04:03.1|TX|577,1008065
11229|4430|49:37.6|TX|45,75755429
11234|4432|17:51.3|TX|28,07647854
11241|4437|03:42.1|TX|720,2911229
11242|4437|00:55.5|TX|3014,094256
11243|4437|55:37.8|TX|13661,95143
11244|4437|45:05.4|TX|86,87387332
11245|4437|57:27.4|TX|17820,97712
11251|4439|09:43.9|TX|76,98026696
11256|4440|35:12.4|TX|115,5289799
11257|4440|44:07.0|TX|80,65948913
11258|4440|46:10.4|TX|15,95346489
11267|4444|52:08.1|TX|2003,055098
11268|4444|39:24.5|TX|29,78299096
11269|4444|00:49.6|TX|543,7728991
11270|4444|33:51.6|TX|288,0528927
11281|4449|27:53.0|TX|169,9442652
11282|4449|14:41.0|TX|3753,892229
11287|4450|50:49.8|TX|91,57461596
11288|4450|05:29.3|TX|655,8958847
11289|4450|37:53.4|TX|2148,042346
11290|4450|45:00.5|TX|490,7684964
11298|4458|02:46.5|TX|52,7085443
11299|4458|37:31.1|TX|3536,717656
11300|4458|55:13.3|TX|1889,671614
11301|4458|45:45.1|TX|1480,886904
11305|4460|47:14.5|TX|303,6242558
11306|4460|13:25.1|TX|1177,554544
11307|4460|11:12.8|TX|603,7726579
11308|4460|32:14.6|TX|258,7538439
11309|4460|58:29.7|TX|44,65593489
11314|4461|08:11.1|TX|300,6054333
11319|4462|05:50.7|TX|36,04545477
11320|4462|13:16.6|TX|1340,881652
11321|4462|21:51.0|TX|80,08424563
11327|4467|59:23.0|TX|24456,11472
11328|4467|55:38.5|TX|1714,96393
11339|4473|42:39.2|TX|288,0690465
11340|4473|32:01.4|TX|19,21719526
11341|4473|52:41.8|TX|137,2012269
11342|4473|41:12.0|TX|11583,47428
11347|4474|42:05.8|TX|16692,32661
11348|4474|22:32.3|TX|1882,028135
11358|4477|22:46.5|TX|98,80462793
11359|4477|19:35.5|TX|38,91423532
11360|4477|09:27.0|TX|28,78798597
11361|4477|08:17.5|TX|459,3197625
11367|4480|20:21.3|TX|755,023182
11368|4480|08:24.0|TX|278,8418555
11380|4485|57:42.0|TX|23,72380889
11381|4485|03:02.4|TX|86,83447682
11389|4487|53:01.9|TX|84,39247121
11390|4487|29:17.5|TX|77,4057986
11399|4490|27:00.0|TX|383,0501798
11400|4490|49:59.9|TX|607,6453715
11411|4493|41:15.2|TX|216,547249
11412|4493|50:46.8|TX|145,5335683
11413|4493|38:55.5|TX|167,9214501
11414|4493|55:39.1|TX|26,63628092
11420|4496|28:30.6|TX|792,5060922
11421|4496|22:08.5|TX|1903,093647
11422|4496|20:33.7|TX|103,9438319
11423|4496|17:59.5|TX|153,5040379
11442|4510|10:27.8|TX|275,7805842
11443|4510|26:28.5|TX|169,9780011
11444|4510|48:52.2|TX|112,8495016
11453|4513|47:34.6|TX|40,03299082
11454|4513|01:45.4|TX|217,1704168
11455|4513|24:49.4|TX|596,8534221
11456|4513|13:08.5|TX|0,982244014
11460|4516|40:49.0|TX|28,90192845
11461|4516|58:20.8|TX|1366,312862
11462|4516|24:09.4|TX|1850,804239
11463|4516|17:18.5|TX|286,9117011
11468|4519|15:47.7|TX|1245,76668
11469|4519|47:12.7|TX|138,6811547
11470|4519|46:24.1|TX|158,4567639
11471|4519|41:39.7|TX|273,7051123
11472|4519|01:20.0|TX|303,9990073
11476|4522|34:05.1|TX|23,30016561
11477|4522|54:43.7|TX|222,0070744
11478|4522|35:21.2|TX|1275,947769
11479|4522|01:56.3|TX|2725,909063
